,title,text,label
170,Exclusive: Cambodia says opposition party could be barred from election,"PHNOM PENH (Reuters) - Cambodia s government has raised the possibility that the main opposition party could be ruled out of elections if it does not replace its leader, Kem Sokha, who has been charged with treason. The opposition Cambodia National Rescue Party (CNRP) has said it will not replace its leader and the comments reinforced its fears that Prime Minister Hun Sen plans to cripple it before next year s elections. The arrest of Kem Sokha on Sunday drew Western condemnation and marked an escalation in a crackdown on critics of Hun Sen, who has ruled for 30 years and could face possibly his toughest electoral challenge from the CNRP next year.  They have to appoint an acting president,  government spokesman Phay Siphan told Reuters on Tuesday.  If they don t comply with the law, they will not exist and have no right to political activity... It s their choice, not my choice.  Kem Sokha s daughter, Kem Monovithya, who is also a party official, said the party would not appoint a new leader. Kem Sokha was only named in February after his predecessor resigned in fear the party would be banned if he stayed on.  The ruling party can drop their divide-and-conquer plan now,  she said. Opposition officials accuse Hun Sen of trying to weaken or destroy the party ahead of the election, after it did well in June local elections, in which it nonetheless came well behind Hun Sen s Cambodia People s Party. Hun Sen, one of Asia s longest serving rulers, said on Wednesday there could be more arrests after  the act of treason  and it had reinforced the need for him to stay in office.  I ve decided to continue my work - not less than 10 years more,  he told garment factory workers, jabbing his finger in the air for emphasis. Kem Sokha became leader after opposition veteran Sam Rainsy resigned because of a new law that forbids any party having a leader who is found guilty of a crime. Sam Rainsy fled into exile to avoid a defamation conviction he says was political. Cambodian law says a political party has 90 days to replace a president if he or she dies, resigns or is convicted of an offence. Western countries have condemned the arrest of Kem Sokha and a crackdown on critics of Hun Sen, including independent media.  We don t care about people outside,  Phay Siphan said.  We care about our national security. We don t belong to anyone.  China, Hun Sen s close ally, has voiced support for Cambodia on steps to ensure its security. Kem Sokha was formally charged with treason on Tuesday. His lawyers have dismissed the evidence presented against him so far - a video publicly available since 2013 - in which he tells supporters he is getting support and advice from Americans for the campaign to win elections.      The government and the ruling CPP have manufactured these treason charges against Kem Sokha for political purposes, aiming to try and knock the political opposition out of the ring before the 2018 electoral contest even begins,  said Phil Robertson, deputy Asia director of New York-based Human Rights Watch. ",0
171,"The Johnson Amendment, Which Trump Vows to â€˜Destroy,â€™ Explained - The New York Times","WASHINGTON  â€”   When President Trump told an audience of religious leaders on Thursday that he would â€˜destroyâ€™ the Johnson Amendment, he declared his intention to sign a bill that would fundamentally alter a major aspect of the   divide that has been a constant in American politics for generations. But what exactly is the Johnson Amendment? It is one of the brightest lines in the legal separation between religion and politics. Under the provision, which was made in 1954,   entities like churches and charitable organizations are unable to directly or indirectly participate in any political campaign on behalf of, or in opposition to, any candidate. Specifically, ministers are restricted from endorsing or opposing candidates from the pulpit. If they do, they risk losing their   status. Considered uncontroversial at the time, it was passed by a Republican Congress and signed into law by President Dwight D. Eisenhower, a Republican. Today, however, many Republicans want to repeal it. Back when Lyndon B. Johnson was a senator from Texas, he introduced the measure as an amendment to the tax code in 1954. Like many things Johnson did, the goal was to bludgeon a political opponent, in this case a rival in a primary who had the backing of nonprofit groups that were campaigning against him by suggesting he was a communist. Though there was no church involved, according to PolitiFact, churches were covered by the bill as well. Mr. Trump promised he would work to repeal the Johnson Amendment as part of his extensive outreach efforts to religious conservatives, a group that took a long time to warm to his candidacy. Eliminating the measure has been a goal of the right. Conservatives have argued that it violates the protections of free speech and free exercise that the First Amendment extends to houses of worship. Courts have not agreed. Speaking of the implications of a repeal last year, Jerry Falwell Jr. the prominent evangelical leader and Trump supporter, said it would â€œcreate a huge revolution for conservative Christians and for free speech. â€",0
172, The Daily Showâ€™s Hasan Minaj Breaks Character And Admits Heâ€™s Scared For His Family (VIDEO),"The effects of a Donald Trump presidency are already starting to take shape. We ve been hearing of incidents of racism all over the country where people feel Trump s win gives them the right to be as racist and violent as they want.Another thing to remember is everything Trump promised during the election. One of those things was a ban on Muslims entering the country.The Daily Show s Hasan Minaj takes that threat of a ban very seriously, because he and his family are Muslim, and his mother is currently out of the country.While speaking to host Trevor Noah, Minaj broke character from a correspondent and takes on the role of himself as a concerned citizen. He looked straight into the camera, and said: This is a true story. My mom is out of the country right now. She s visiting my grandma. And she s a U.S. citizen. She s lived here thirty years. She s on the phone with me last night, and she s like,  Hasan, I don t know if I can come back until February. Am I going to be able to get back into the country?  And the fact that I can t tell her  yes  with one hundred percent certainty, is heartbreaking. And there are a lot of people telling me,  hey man, don t worry, Trump s not really gonna ban all Muslims,  but I don t know, man. That is my mom. And I need her back home, because I love her Then adding some levity to the very serious situation, he says:  and she owes me three hundred dollars. Minaj looked genuinely concerned for his family, and that is terribly heartbreaking that he even remotely has to be fearful of a Trump ban on Muslims. That can t be the America we live in.Watch him speak about his very valid concern here:Trump s victory hits @HasanMinhaj close to home. https://t.co/SzJgXsonOr pic.twitter.com/y6COe15vMA  The Daily Show (@TheDailyShow) November 10, 2016Featured image via video screen capture",1
173,Lionel Shriverâ€™s Address on Cultural Appropriation Roils a Writers Festival - The New York Times,"BRISBANE, Australia  â€”   Officials in charge of an Australian writers festival were so upset with the address by their keynote speaker, the American novelist Lionel Shriver, that they publicly disavowed her remarks. Links to her appearance were also temporarily unavailable on the festival website, leading supporters of Ms. Shriver to complain of censorship, but festival officials said it was only a technical malfunction on their website, which was repaired later. The event, the Brisbane Writers Festival, which ended Sunday, also hurriedly organized counterprogramming, billed as a â€œright of replyâ€ for critics of Ms. Shriver, whose speech belittled the movement against cultural appropriation. They scheduled the rebuttal opposite a session Saturday afternoon in which Ms. Shriver was promoting her new novel, â€œThe Mandibles. â€ Ms. Shriver had been billed as speaking on â€œcommunity and belongingâ€ but focused on her views about cultural appropriation, a term that refers to the objections by members of minority groups to the use of their customs or culture (or even characters of their ethnicity) by artists or others who do not belong to those groups. Ms. Shriver criticized as runaway political correctness efforts to ban references to ethnicity, gender or sexual orientation from Halloween celebrations, or to prevent artists from drawing on ethnic sources for their work. Ms. Shriver, the author of 13 novels, who is best known for her 2003 book, â€œWe Need to Talk About Kevin,â€ was especially critical of efforts to stop novelists from cultural appropriation. She deplored critics of authors like Chris Cleave, an Englishman, for presuming to write from the point of view of a Nigerian girl in his   book â€œLittle Bee. â€ Ms. Shriver noted that she had been criticized for using in â€œThe Mandiblesâ€ the character of a black woman with Alzheimerâ€™s disease, who is kept on a leash by her homeless white husband. And she defended her right to depict members of minority groups in any situation, if it served her artistic purposes. â€œOtherwise, all I could write about would be          white women from North Carolina,â€ she said. Ms. Shriver donned a sombrero for much of her speech  â€”   an allusion to a case in the United States in which articles of impeachment were drawn up (and later rescinded) against   student government members for doing the same during a   tequila party at Bowdoin College. To frequent laughter from the audience, Ms. Shriver warned that the    movement that began in America had already reached Britain  â€”   where she lives most of the year  â€”   and might be headed to Australia. Actually, it seems to have already arrived. In the middle of Ms. Shriverâ€™s speech on Thursday night, an Australian writer of Sudanese and Egyptian origin, Yassmin   got up and walked out, making live posts on Twitter about her dismay at what she described as â€œa poisoned package wrapped up in arrogance and delivered with condescension. â€ â€œI have never walked out of a speech,â€ Ms.   wrote in a post published on Medium. com and Guardian. com. But Ms. Shriverâ€™s, she added, â€œbecame a celebration of the unfettered exploitation of the experiences of others, under the guise of fiction. â€ The movement against cultural appropriation has grown in recent years, targeting singers like Miley Cyrus, who â€œtwerkâ€ onstage, and white men who wear  dreadlocks. After her Brisbane speech, Ms. Shriver was accosted by a festival participant in the hallway of the State Library of Queensland, who shouted, â€œHow dare you come to my country and offend our minorities?â€ The author said that the woman had clearly not actually heard her speech, which made no mention of Australian minorities. The festivalâ€™s director, the poet Julie Beveridge, responded to the outrage by organizing the â€œright of replyâ€ session, inviting as speakers Ms.   as well as the   author Suki Kim, whose   book â€œWithout You, There Is No Us,â€ was based on her six months working undercover as an English teacher in North Korea. Ms. Kim complained that books by white male writers on North Korea were better received in some quarters than books like her own. Adam Johnsonâ€™s â€œThe Orphan Masterâ€™s Sonâ€ won the Pulitzer Prize for fiction in 2013, though Mr. Johnson did not speak Korean and had spent only three days in North Korea, Ms. Kim said. She attributed that acclaim at least partly to racism from institutions dominated by white men. â€œThe reality is that those from marginalized groups, even today, do not get the luxury of defining their own place in a norm that is profoundly white, straight and, often, patriarchal,â€ Ms.   said in her criticism of Ms. Shriver. Ms. Beveridge wrote on the festivalâ€™s website, after links to Ms. Shriverâ€™s speech were taken down, â€œAs a festival of writers and thinkers, we take seriously the role we play in providing a platform for meaningful exchange and debate. â€ She could not be reached on Monday to ask why links to Ms. Shriverâ€™s speech were removed from the festival website. Links to the rebuttal remained active. Ms. Beveridge has said that the festivalâ€™s keynote speech was intended to set the tone for the festival, which drew scores of authors to this eastern Australian city. â€œLionel Shriver, by her own admission, did not speak to her brief,â€ Ms. Beveridge said. â€œThe views expressed during her address were hers alone. â€ Ms. Shriver described the festivalâ€™s response as â€œnot very professional,â€ and, at a later appearance at the festival, said she was disturbed by how many of those on the political left had become what she described as censorious and totalitarian in their treatment of artists with whom they disagreed.",0
174," Republican Insiders Are Taking Aim At Trump, Calling On Pence To Drop Out","Now that it s been exposed that Donald Trump is a serial pervert who sexually assaults women, Republicans are desperate to get him out of the race and promptly replaced by another GOPer who, you know, doesn t casually admit to forcing himself onto women.Well it s harder said than done. First, the rules make it very hard to remove someone and replace them   especially with four weeks left until the election. Second, Trump has already stated that he would not bow out of the race under any circumstances.Even though dozens of influential Republican lawmakers and figures want him out, they are stuck with him unless he decides to personally call it quits.So what s plan B? Well, for starters, they want Mike Pence to drop off the ticket in an effort to pressure Trump to follow suit.According to CNN s Dana Bash:Sources tell @GloriaBorger some republicans want @mike_pence to quit the ticket in order to pressure @realDonaldTrump to get out  Dana Bash (@DanaBashCNN) October 9, 2016In other words, Republicans are hoping to use Mike Pence as a battering ram to force their pathetic, perverted candidate out of the race and usher in an equally pathetic Hail Mary to save their asses.Republicans   especially those who placed all their hope in Trump   are officially the saddest lot in American politics.After cutting off his cash force, cancelling Mike Pence s campaign stops and publicly denouncing him in stinging rebukes, Republicans realized they couldn t shake him off. So they thought the only way they could do it was to hit him where it hurts   the man who is supposed to be by his side no matter what.Republicans, Donald Trump is your mess. Why should Pence suffer humiliation to save your mistake? Whereas Pence may be a deplorable homophobe and misogynist himself, he didn t put Trump in this position, Trump did.Whether or not Pence will buck Trump and save his 2020 plans remains to be seen. But for the time being, Trump-Pence look to be heading into a general election with Clinton-Kaine, and if the trends and polls seem to be indicator, it s looking great for the latter.Congratulations GOP, you built this. Now own it.Featured image via Chip Somodevilla/Getty Images",1
175,Trump U.S. antitrust nominee says will be independent of White House,"WASHINGTON (Reuters) - Makan Delrahim, who was chosen by President Donald Trump to be the top U.S. antitrust regulator, said on Wednesday that he would maintain independence from the White House in enforcing antitrust law. The Senate must still vote to confirm Delrahim. In a hearing before the Senate Judiciary Committee overshadowed by repercussions over Trumpâ€™s firing of Federal Bureau of Investigation Director James Comey, Delrahim reiterated that he would recuse himself from a fight over whether health insurer Anthem may merge with rival Cigna. Delrahim had worked for Anthem as a lobbyist when he was with the law firm Brownstein Hyatt Farber Schreck, LLP. Obamaâ€™s Justice Department sued to stop the deal, and the case is currently under appeal. Asked what he would do if the White House wanted to discuss a deal being considered by the division, Delrahim said antitrust enforcement was law enforcement. â€œThe independence of the decisions made in prosecuting and reviewing mergers as well as other conduct is a serious one that should be free from any political influence,â€ he said. â€œThey will be free if I am fortunate enough to be confirmed.â€ Delrahim currently works in the White House as deputy assistant and deputy counsel to the president. If confirmed as expected, Delrahimâ€™s antitrust division would review corporate mergers at a time when many investors and corporate executives are anticipating a more relaxed view of deal-making. Former President Barack Obamaâ€™s administration faced a large number of megadeals in what one enforcer called a â€œmerger tsunamiâ€ and blocked many of them. Antitrust experts who have followed Delrahimâ€™s career expect him to follow in the footsteps of a former boss, Hewitt Pate, who was assistant attorney general for antitrust from 2003 to 2005. Delrahim was Pateâ€™s deputy, specializing in international antitrust. Under Pate, the division was criticized for allowing too many deals, but it sued to stop US Airways from merging with United Airlines and blocked a deal to combine DirecTV and EchoStar. It tried but failed to stop Oracle Corp from buying PeopleSoft. If confirmed, Delrahim would oversee the Justice Departmentâ€™s assessment of AT&Tâ€™s Inc plan to buy Time Warner Inc, the owner of HBO, Warner Brothers and news network CNN.  The department is reviewing major transactions in seeds and agricultural chemicals, like the mergers of Dow Chemical Co and Dupont, and of Bayer and Monsanto. Those proposed deals, along with ChemChinaâ€™s purchase of Syngenta, would consolidate six agricultural chemical companies into three. ",0
176,WATCH: THINGS GET UGLY WHEN Canadaâ€™s Self-Proclaimed â€œFEMINISTâ€ Prime Minister ELBOWS Woman From Conservative Party On House Of Commons Floor,"The self proclaimed  feminist  apparently has no problem with using physical force against a woman who is part of a party that opposes his radical ideology Apparently, he forgot about his  softer side  when he elbowed NDP MP Ruth Ellen Brousseau in the chest Following the fracas on the floor of the House of Commons Wednesday night, opposition members of Parliament have taken turns scolding Justin Trudeau for his behaviour, with some even suggesting that the prime minister might be guilty of a crime.Justin Trudeau elbows his way into a bad dayJustin Trudeau apologizes for  failing to live up to a higher standard NDP MP Niki Ashton said that  physical violence  had taken place in the House and that  people would call what happened here assault.  Conservative MP and deputy justice critic Michael Cooper suggested that Trudeau s physical encounters with two MPs could be defined as  criminal assault.  And Tory MP Mark Warawa tweeted that Trudeau was guilty of  physical assault.  And technically speaking, they might have a point.Ahead of a vote to limit debate on the government s doctor-assisted dying bill, Trudeau walked across the aisle and took Conservative Party whip Gord Brown by the arm while inadvertently elbowing NDP MP Ruth Ellen Brosseau in the chest. Trudeau has apologized repeatedly for the incident and said his behaviour was  unacceptable. Assault definition is broadBut the act of taking Brown by the arm and ushering him to his seat,  in the most technical sense   probably meets all the requirements for assault,  said Toronto lawyer Daniel Lerner, who was a former Ontario Crown prosecutor. The basic definition of an assault is if a person intentionally uses force on another person without their consent. (Brown said he told the prime minister to let go of him.)But that definition is broad and  can capture quite a lot,  Lerner said.Via: CBC ",1
177,Boaty McBoatface II? P&O bravely asks the public to name its new ferry,"Boaty McBoatface II? P&O bravely asks the public to name its new... Boaty McBoatface II? P&O bravely asks the public to name its new ferry By 0 50 
The cruise company P&O has taken the plunge and decided to ask the public to name its new ferry. This comes in spite of the Boaty McBoatface debacle earlier this year. 
A 2016 attempt by the public to name a Â£200 million ($243 million) arctic research vessel Boaty McBoatface was foiled when the fun police decided it was just too daft. 
In a tweet posted on Wednesday, P&O threw caution to the wind, saying it is â€œ proud to announce that the name of our new shipâ€¦ will be decided by you our guests! â€ 
Read more 
Within minutes, Boaty McBoatface was reprised as a suggestion, alongside Cruisy McCruiseface and Shippy McShipface. 
Other suggestions ranged from Hard Brexit to Bryan Ferry, after the 1980s pop star. Sensing a deliberate cry for attention, another tweeter branded the ship HMS Social Media Gimmick. 
The original â€˜Boaty McBoatfaceâ€™ was eventually named RRS Richard Attenborough after the famed BBC explorer and zoologist. 
Earlier this year, the Natural Environment Research Council (NERC) asked the public to choose a name via the internet competition â€˜ Name Our Ship, â€™ but after the exceedingly popular moniker â€˜ Boaty McBoatface â€™ won the poll with more than 124,000 votes, the builders overruled the decision. 
In the face of public outcry, a small yellow submersible that will operate from the Richard Attenborough was christened Boaty McBoatface. 
The BBC naturalist attended the traditional keel-laying ceremony in Merseyside in October. 
The vessel will cost an estimated Â£200 million, and is the largest commercial shipbuilding project in Britain in over 30 years. It is expected to set sail to Antarctica in 2019, sending the most advanced research on the worldâ€™s oceans and climate change back to Britain. 
Speaking on the BBC Radio 4 Today program, Sir David confirmed that the infamous moniker will be put to use for an autonomous submarine serving the ship. 
 ",1
178,LOL! LIBERAL OHIO ACTIVIST GOES TO JAIL For 13 Counts Of Felony Voter Fraudâ€¦One Year After Falsely Accusing Elections Board Of Voter Fraud [VIDEO],"A court in Ohio sentenced an environmental activist to six months in jail after pleading guilty to 13 felony counts of voter fraud.Rebecca Hammonds faced 35 counts of falsely registering people to vote and forging signatures on voter registration forms.  Political InsiderHammonds was a paid canvasser for the Ohio Organizing Collaborative (OOC), a liberal activist group that was active in registering voters in the southern part of the county during September and October 2015, when the voter registration fraud occurred. In October of that year, the county elections board director contacted the sheriff s office after his staff began finding discrepancies in voter registration applications filed by OOC, including five submitted in the name of dead people.Ironically, In October 2015, The sheriff s office conducted the initial probe before turning the investigation over to the Ohio Bureau of Criminal Investigation, a division of the Ohio Attorney General s Office, which handled the prosecution. The felony charges carried a maximum possible one-year prison sentence on each count. Brian Deckert, an associate assistant attorney general, had recommended a one-year prison sentence for Hammonds but he did not oppose her request for probation. Salem NewsIn an ironic twist, Hammonds group once accused the local Board of Elections of engaging in voter fraud themselves.Hammonds was one of two supporters of a Youngstown anti-fracking charter amendment on the Nov. 3 ballot that questioned the legitimacy of the results of the last time the proposal was on the ballot, losing by 15.4 percent.The accusations drew a quick response from David Betras, vice chairman of the Mahoning County Board of Elections, who said:  You just basically accused this board of elections of election fraud. I can t help it if some rinky-dink polling company did a poll for you and the results are different. This is just ridiculous. I m not going to let you impugn the integrity of this board and our staff. I ve got news for you: Mitt Romney s poll said he d win on Election Day [in 2012] and he didn t. I find it highly offensive you d accuse me of a crime.   Vindy It s our last great hope that our elections are fair, and it seems to have gone wrong on the local level,  a representative of the group said at the time.  Something has run amok. Indeed it has, but little did he know it would involve a member of his group.The Judge in Hammonds case could have granted her probation, though he felt the charges were too serious to overlook. I just can t overlook this,  Judge C. Anthony Pike said.  You attempted to violate the integrity of our election process in the county. He then ruled that Hammond  made a mockery of our system. If 180 days (in the county jail) doesn t teach you a lesson, nothing will.   Political Insider ",1
179, Donald Trumpâ€™s Alma Mater Just Told Him To Go F*ck Himself,"Donald Trump likes to brag that he attended the Wharton School of the University of Pennsylvania, but while he is proud of that, the students and faculty are embarrassed that he is an alumni.In an open letter, students and faculty both past and present condemned Trump for his hateful and bigoted rhetoric and expressed outrage that he is humiliating the school by associating it with his ignorance and intolerance and rejected his use of the school name in his campaign.Here s the full letter via Medium:At the Wharton School of the University of Pennsylvania, students are taught to represent the highest levels of respect and integrity. We are taught to embrace humility and diversity. We can understand why, in seeking America s highest office, you have used your degree from Wharton to promote and lend legitimacy to your candidacy.As a candidate for President, and now as the presumptive GOP nominee, you have been afforded a transformative opportunity to be a leader on national and international stages and to make the Wharton community even prouder of our school and values.However, we have been deeply disappointed in your candidacy.We, proud students, alumni, and faculty of Wharton, are outraged that an affiliation with our school is being used to legitimize prejudice and intolerance. Although we do not aim to make any political endorsements with this letter, we do express our unequivocal stance against the xenophobia, sexism, racism, and other forms of bigotry that you have actively and implicitly endorsed in your campaign. The Wharton community is a diverse community. We are immigrants and children of immigrants, people of color, Muslims, Jews, women, people living with or caring for those with disabilities, and members of the LGBTQ community. In other words, we represent the groups that you have repeatedly denigrated, as well as their steadfast friends, family, and allies.We recognize that we are fortunate to be educated at Wharton, and we are committed to using our opportunity to make America and the world a better place for everyone. We are dedicated to promoting inclusion not only because diversity and tolerance have been repeatedly proven to be valuable assets to any organization s performance, but also because we believe in mutual respect and human dignity as deeply held values. Your insistence on exclusion and scapegoating would be bad for business and bad for the American economy. An intolerant America is a less productive, less innovative, and less competitive America.We, the undersigned Wharton students, alumni, and faculty, unequivocally reject the use of your education at Wharton as a platform for promoting prejudice and intolerance. Your discriminatory statements are incompatible with the values that we are taught and we teach at Wharton, and we express our unwavering commitment to an open and inclusive American society.In addition, the authors of the letter spoke to NBC about their decision to write it. It was important for us to speak out against Trump because, as we have seen in many moments throughout history, silence is an act of complicity. This open letter speaks on behalf of Wharton students, alumni and faculty who wish to speak out against hate and stand in solidarity with all members of our diverse community   both at Wharton and across America. In short, Donald Trump just received a giant middle finger from the school and it s a safe bet that past faculty regret that he was ever allowed to step foot in their classrooms. Because every time Trump opens his mouth he makes it hard to believe that he could have ever actually earned a degree anywhere in the first place.Featured Image: Mark Lyons/Getty Images",1
180,Nanobots causing overwhelming depression. Not far off the end now...,"Nanobots causing overwhelming depression. Not far off the end now... page: 1 Hello ATS I'm subject to a fierce experiment, or, how it feels to me : torture. I'm not an expert on biology or how the brain works in detail, so forgive me if this post is a little simplistic. Basically I've nanobots (which supposedly don't exist) in my brain, an,d (I assume) they act on my brain chemicals in such a way as to cause chronic depression...suicidal depression in fact. To cut to the chase, as you say in the USA, they also electrocute my nerves (ALL AT ONCE), causing agonising pain! The 'bots are remote/radio controlled by the English SS (and they ARE very similar to the Nazi SS in their treatment of me, I think). So basically, I hear voices (The SS again), and am suffering from feelings that I want to die. About my quite happy 'previous life' before this happened : I was just a young lad who e naonwanted career in computer programming and studied Math/Maths to a high standard (my tutor said I was doing the work of a professor), and still lived at home bashing away at my computer to try and achieve my ambition. As a lot of you will know though COMPUTING is a conspiracy theory too (ie it's not all it states it is). So I suppose I'm doubly unlucky. Why they can't just use a monkey, instead of driving me to my death I don't know, I really dont. Anyways, oh I forgot...the nanobots block the action of nearly ALL the psycho-active drugs I've tried liked anti-depressants etc.",1
181,MESSAGE TO THE LEFT ON IMMIGRATION: If You Disagree With â€œAMERICA FIRSTâ€â€¦Who Are YOU Rooting For?,"IT S A MUST READ! The first month of the Trump administration has already changed the direction of the immigration debate, with many more changes coming soon. So far, executive orders and deportations dominate the discussion. But the fight over how many refugees to admit or how best to vet those refugees obscures what the debate is really about.Changes in social policy do not make everyone better off, and immigration policy is no exception. I am a refugee, having fled Cuba as a child in 1962. Not only do I have great sympathy for the immigrant s desire to build a better life, I am also living proof that immigration policy can benefit some people enormously.But I am also an economist, and am very much aware of the many trade-offs involved. Inevitably, immigration does not improve everyone s well-being. There are winners and losers, and we will need to choose among difficult options. The improved lives of the immigrants come at a price. How much of a price are the American people willing to pay, and exactly who will pay it?This tension permeates the debate over immigration s effect on the labor market. Those who want more immigration claim that immigrants do jobs that native-born Americans do not want to do. But we all know that the price of gas goes down when the supply of oil goes up. The laws of supply and demand do not evaporate when we talk about the price of labor rather than the price of gas. By now, the well-documented abuses of the H-1B program, such as the Disney workers who had to train their foreign-born replacements, should have obliterated the notion that immigration does not harm competing native workers. Over the past 30 years, a large fraction of immigrants, nearly a third, were high school dropouts, so the incumbent low-skill work force formed the core group of Americans who paid the price for the influx of millions of workers. Their wages fell as much as 6 percent. Those low-skill Americans included many native-born blacks and Hispanics, as well as earlier waves of immigrants.But somebody s lower wage is somebody else s higher profit. The increase in the profitability of many employers enlarged the economic pie accruing to the entire native population by about $50 billion. So, as proponents of more immigration point out, immigration can increase the aggregate wealth of Americans. But they don t point out the trade-off involved: Workers in jobs sought by immigrants lose out.They also don t point out that low-skill immigration has a side effect that reduces that $50 billion increase in wealth. The National Academy of Sciences recently estimated the impact of immigration on government budgets. On a year-to-year basis, immigrant families, mostly because of their relatively low incomes and higher frequency of participating in government programs like subsidized health care, are a fiscal burden. A comparison of taxes paid and government spending on these families showed that immigrants created an annual fiscal shortfall of $43 billion to $299 billion.Even the most conservative estimate of the fiscal shortfall wipes out much of the $50 billion increase in native wealth. Remarkably, the size of the native economic pie did not change much after immigration increased the number of workers by more than 15 percent. But the split of the pie certainly changed, giving far less to workers and much more to employers.The immigration debate will also have to address the long-term impact on American society, raising the freighted issue of immigrant assimilation. In recent decades, there has been a noticeable slowdown in the rate at which the economic status of immigrants improves over time. In the 1970s, the typical immigrant could expect a substantial improvement relative to natives over his or her lifetime. Today, the economic progress of the typical immigrant is much more stagnant.Part of the slowdown is related to the growth of ethnic enclaves. New immigrants who find few ethnic compatriots get value from acquiring skills that allow more social and economic exchanges, such as becoming proficient in English. But new immigrants who find a large and welcoming community of their countrymen have less need to acquire those skills; they already have a large audience that values whatever they brought with them. Put bluntly, mass migration discourages assimilation.The trade-offs become even more difficult when we think about the long-term integration of the children and grandchildren of today s immigrants. Many look back at the melting pot in 20th-century America and assume that history will repeat itself. That s probably wishful thinking. That melting pot operated in a particular economic, social and political context, and it is doubtful that those conditions can be reproduced today.Many of the Ellis Island-era immigrants got jobs in manufacturing; Ford s work force was 75 percent foreign-born in 1914. Those manufacturing jobs evolved into well-paid union jobs, creating a private-sector safety net for the immigrants and their descendants. Does anyone seriously believe that the jobs employing low-skill immigrants today will offer the same economic mobility that unionized manufacturing jobs provided?Similarly, the ideological climate that encouraged assimilation back then, neatly encapsulated by our motto  E pluribus unum  (Out of many, one), is dead and gone. A recent University of California directive shows the radical shift. The university s employees were advised to avoid using phrases that can lead to  microaggressions  toward students and one another. One example is the statement  America is a melting pot,  which apparently sends a message to the recipient that they have to  assimilate to the dominant culture. Opinion Today Every weekday, get thought-provoking commentary from Op-Ed columnists, The Times editorial board and contributing writers from around the world.Europe is already confronting the difficulties produced by the presence of unassimilated populations. If nothing else, the European experience shows that there is no universal law that guarantees integration even after a few generations. We, too, will need to confront the trade-off between short-term economic gains and the long-term costs of a large, unassimilated minority.Identifying the trade-offs is only a first step toward a more sensible immigration policy. We also need some general principles, combining common sense and compassion.First and foremost, we must reduce illegal immigration. It has had a corrosive impact, paralyzing discussion on all aspects of immigration reform. A wall along the Mexican border may signal that we are getting serious, but many undocumented immigrants enter the country legally and then overstay their visas. A national electronic system (such as E-Verify) mandating that employers certify new hires, along with fines and criminal penalties for lawbreaking businesses, might go a long way toward stemming the flow.But what about the 11-million-plus undocumented immigrants already here? A vast majority have led peaceful lives and established deep roots in our communities. Their sudden deportation would not represent the compassionate America that many of us envision.Perhaps it s time for some benign neglect. Many will eventually qualify for visas because they have married American citizens or have native-born children. Rather than fight over a politically impossible amnesty, we could accelerate the granting of family-preference visas to that population.We will also need to decide how many immigrants to admit. Economists seldom confess their ignorance, but we truly have no clue about what that number should be. About one million legal immigrants a year entered the country in the past two decades. The political climate suggests that many Americans view that number as too high. History shows that when voters get fed up with immigration, there is no reluctance to cut off the flow altogether. Back in the 1990s, Barbara Jordan s immigration commission recommended an annual target of about 550,000 immigrants. Such a cut would be significant, but it may be preferable to the alternative, which, in this political climate, could mean shutting off the flow.Finally, we need to choose between highly skilled and less-skilled applicants. High-skill immigrants, who pay higher taxes and receive fewer services and can potentially expand the frontier of knowledge, are more profitable for us. But giving an opportunity to the huddled masses is part of what makes our country exceptional.Regardless of the allocation, employers should not walk away with all the gains, and workers should not suffer all the losses. We need to ensure a more equitable sharing of the gains and losses among the American people.No matter where one stands in the ideological divide, President Trump has already answered the fundamental question guiding the design of a more rational policy. In his speech at the Republican National Convention, he described how he would pick among the available choices:  We are going to be considerate and compassionate to everyone,  he said.  But my greatest compassion will be for our own struggling citizens. He added,  We are going to have an immigration system that works, but one that works for the American people. Many of my colleagues in the academic community   and many of the elite opinion-makers in the news media   recoil when they hear that immigration should serve the interests of Americans. Their reaction is to label such thinking as racist and xenophobic, and to marginalize anyone who agrees.But those accusations of racism reflect their effort to avoid a serious discussion of the trade-offs. The coming debate would be far more honest and politically transparent if we demanded a simple answer from those who disagree with  America First  proposals: Who are you rooting for?Via: NYT",1
182,Hillary Clinton: Supreme Court abortion ruling 'a victory for women',"WASHINGTON (Reuters) - Democratic presidential candidate Hillary Clinton on Monday praised the Supreme Court ruling striking down Texas abortion restrictions as â€œa victory for women in Texas and across America.â€ â€œThis fight isnâ€™t over: The next president has to protect womenâ€™s health. Women wonâ€™t be â€˜punishedâ€™ for exercising their basic rights,â€ she said in a tweet, a dig at Republican candidate Donald Trump, who once suggested women who get illegal abortions should face â€œsome sort of punishment.â€ ",0
